CRNumber,CRLength,HNumber,HLength,NHE,MortSlope,EradTime
1,289,500,120,0.001,2.759984e-06,816
1,289,500,120,0.001,3.104982e-06,812
1,289,500,120,0.001,3.44998e-06,808
1,289,500,120,0.005,0,1200
1,289,500,120,0.005,3.44998e-07,1073
1,289,500,120,0.005,6.89996e-07,1045
1,289,500,120,0.005,1.034994e-06,1027
1,289,500,120,0.005,1.379992e-06,1014
1,289,500,120,0.005,1.72499e-06,1004
1,289,500,120,0.005,2.069988e-06,995
1,289,500,120,0.005,2.414986e-06,987
1,289,500,120,0.005,2.759984e-06,980
1,289,500,120,0.005,3.104982e-06,974
1,289,500,120,0.005,3.44998e-06,968
1,289,500,120,0.01,0,1200
1,289,500,120,0.01,3.44998e-07,1200
1,289,500,120,0.01,6.89996e-07,1200
1,289,500,120,0.01,1.034994e-06,1200
1,289,500,120,0.01,1.379992e-06,1200
1,289,500,120,0.01,1.72499e-06,1200
1,289,500,120,0.01,2.069988e-06,1200
1,289,500,120,0.01,2.414986e-06,1200
1,289,500,120,0.01,2.759984e-06,1200
1,289,500,120,0.01,3.104982e-06,1200
1,289,500,120,0.01,3.44998e-06,1200
1,289,500,120,0.05,0,1200
1,289,500,120,0.05,3.44998e-07,1200
1,289,500,120,0.05,6.89996e-07,1200
1,289,500,120,0.05,1.034994e-06,1200
1,289,500,120,0.05,1.379992e-06,1200
1,289,500,120,0.05,1.72499e-06,1200
1,289,500,120,0.05,2.069988e-06,1200
1,289,500,120,0.05,2.414986e-06,1200
1,289,500,120,0.05,2.759984e-06,1200
1,289,500,120,0.05,3.104982e-06,1200
1,289,500,120,0.05,3.44998e-06,1200
1,289,500,120,0.1,0,1200
1,289,500,120,0.1,3.44998e-07,1200
1,289,500,120,0.1,6.89996e-07,1200
1,289,500,120,0.1,1.034994e-06,1200
1,289,500,120,0.1,1.379992e-06,1200
1,289,500,120,0.1,1.72499e-06,1200
1,289,500,120,0.1,2.069988e-06,1200
1,289,500,120,0.1,2.414986e-06,1200
1,289,500,120,0.1,2.759984e-06,1200
1,289,500,120,0.1,3.104982e-06,1200
1,289,500,120,0.1,3.44998e-06,1200
1,289,500,120,0.15,0,1200
1,289,500,120,0.15,3.44998e-07,1200
1,289,500,120,0.15,6.89996e-07,1200
1,289,500,120,0.15,1.034994e-06,1200
1,289,500,120,0.15,1.379992e-06,1200
1,289,500,120,0.15,1.72499e-06,1200
1,289,500,120,0.15,2.069988e-06,1200
1,289,500,120,0.15,2.414986e-06,1200
1,289,500,120,0.15,2.759984e-06,1200
1,289,500,120,0.15,3.104982e-06,1200
1,289,500,120,0.15,3.44998e-06,1200
1,289,500,120,0.2,0,1200
1,289,500,120,0.2,3.44998e-07,1200
1,289,500,120,0.2,6.89996e-07,1200
1,289,500,120,0.2,1.034994e-06,1200
1,289,500,120,0.2,1.379992e-06,1200
1,289,500,120,0.2,1.72499e-06,1200
1,289,500,120,0.2,2.069988e-06,1200
1,289,500,120,0.2,2.414986e-06,1200
1,289,500,120,0.2,2.759984e-06,1200
1,289,500,120,0.2,3.104982e-06,1200
1,289,500,120,0.2,3.44998e-06,1200
1,289,500,1200,0,0,1056
1,289,500,1200,0,3.44998e-07,696
1,289,500,1200,0,6.89996e-07,678
1,289,500,1200,0,1.034994e-06,665
1,289,500,1200,0,1.379992e-06,655
1,289,500,1200,0,1.72499e-06,647
1,289,500,1200,0,2.069988e-06,639
1,289,500,1200,0,2.414986e-06,632
1,289,500,1200,0,2.759984e-06,626
1,289,500,1200,0,3.104982e-06,620
1,289,500,1200,0,3.44998e-06,614
1,289,500,1200,0.001,0,1200
1,289,500,1200,0.001,3.44998e-07,707
1,289,500,1200,0.001,6.89996e-07,687
1,289,500,1200,0.001,1.034994e-06,674
1,289,500,1200,0.001,1.379992e-06,663
1,289,500,1200,0.001,1.72499e-06,654
1,289,500,1200,0.001,2.069988e-06,646
1,289,500,1200,0.001,2.414986e-06,639
1,289,500,1200,0.001,2.759984e-06,632
1,289,500,1200,0.001,3.104982e-06,626
1,289,500,1200,0.001,3.44998e-06,620
1,289,500,1200,0.005,0,1200
1,289,500,1200,0.005,3.44998e-07,755
1,289,500,1200,0.005,6.89996e-07,727
1,289,500,1200,0.005,1.034994e-06,709
1,289,500,1200,0.005,1.379992e-06,695
1,289,500,1200,0.005,1.72499e-06,684
1,289,500,1200,0.005,2.069988e-06,675
1,289,500,1200,0.005,2.414986e-06,666
1,289,500,1200,0.005,2.759984e-06,659
1,289,500,1200,0.005,3.104982e-06,652
1,289,500,1200,0.005,3.44998e-06,645
1,289,500,1200,0.01,0,1200
1,289,500,1200,0.01,3.44998e-07,824
1,289,500,1200,0.01,6.89996e-07,781
1,289,500,1200,0.01,1.034994e-06,756
1,289,500,1200,0.01,1.379992e-06,738
1,289,500,1200,0.01,1.72499e-06,724
1,289,500,1200,0.01,2.069988e-06,713
1,289,500,1200,0.01,2.414986e-06,702
1,289,500,1200,0.01,2.759984e-06,693
1,289,500,1200,0.01,3.104982e-06,685
1,289,500,1200,0.01,3.44998e-06,677
1,289,500,1200,0.05,0,1200
1,289,500,1200,0.05,3.44998e-07,1200
1,289,500,1200,0.05,6.89996e-07,1200
1,289,500,1200,0.05,1.034994e-06,1200
1,289,500,1200,0.05,1.379992e-06,1200
1,289,500,1200,0.05,1.72499e-06,1200
1,289,500,1200,0.05,2.069988e-06,1200
1,289,500,1200,0.05,2.414986e-06,1200
1,289,500,1200,0.05,2.759984e-06,1200
1,289,500,1200,0.05,3.104982e-06,1200
1,289,500,1200,0.05,3.44998e-06,1200
1,289,500,1200,0.1,0,1200
1,289,500,1200,0.1,3.44998e-07,1200
1,289,500,1200,0.1,6.89996e-07,1200
1,289,500,1200,0.1,1.034994e-06,1200
1,289,500,1200,0.1,1.379992e-06,1200
1,289,500,1200,0.1,1.72499e-06,1200
1,289,500,1200,0.1,2.069988e-06,1200
1,289,500,1200,0.1,2.414986e-06,1200
1,289,500,1200,0.1,2.759984e-06,1200
1,289,500,1200,0.1,3.104982e-06,1200
1,289,500,1200,0.1,3.44998e-06,1200
1,289,500,1200,0.15,0,1200
1,289,500,1200,0.15,3.44998e-07,1200
1,289,500,1200,0.15,6.89996e-07,1200
1,289,500,1200,0.15,1.034994e-06,1200
1,289,500,1200,0.15,1.379992e-06,1200
1,289,500,1200,0.15,1.72499e-06,1200
1,289,500,1200,0.15,2.069988e-06,1200
1,289,500,1200,0.15,2.414986e-06,1200
1,289,500,1200,0.15,2.759984e-06,1200
1,289,500,1200,0.15,3.104982e-06,1200
1,289,500,1200,0.15,3.44998e-06,1200
1,289,500,1200,0.2,0,1200
1,289,500,1200,0.2,3.44998e-07,1200
1,289,500,1200,0.2,6.89996e-07,1200
1,289,500,1200,0.2,1.034994e-06,1200
1,289,500,1200,0.2,1.379992e-06,1200
1,289,500,1200,0.2,1.72499e-06,1200
1,289,500,1200,0.2,2.069988e-06,1200
1,289,500,1200,0.2,2.414986e-06,1200
1,289,500,1200,0.2,2.759984e-06,1200
1,289,500,1200,0.2,3.104982e-06,1200
1,289,500,1200,0.2,3.44998e-06,1200
1,289,1000,12,0,0,1153
1,289,1000,12,0,3.44998e-07,825
1,289,1000,12,0,6.89996e-07,813
1,289,1000,12,0,1.034994e-06,805
1,289,1000,12,0,1.379992e-06,799
1,289,1000,12,0,1.72499e-06,794
1,289,1000,12,0,2.069988e-06,790
1,289,1000,12,0,2.414986e-06,786
1,289,1000,12,0,2.759984e-06,783
1,289,1000,12,0,3.104982e-06,779
1,289,1000,12,0,3.44998e-06,776
1,289,1000,12,0.001,0,1200
1,289,1000,12,0.001,3.44998e-07,868
1,289,1000,12,0.001,6.89996e-07,853
1,289,1000,12,0.001,1.034994e-06,844
1,289,1000,12,0.001,1.379992e-06,836
1,289,1000,12,0.001,1.72499e-06,830
1,289,1000,12,0.001,2.069988e-06,825
1,289,1000,12,0.001,2.414986e-06,820
1,289,1000,12,0.001,2.759984e-06,816
1,289,1000,12,0.001,3.104982e-06,812
1,289,1000,12,0.001,3.44998e-06,809
1,289,1000,12,0.005,0,1200
1,289,1000,12,0.005,3.44998e-07,1071
1,289,1000,12,0.005,6.89996e-07,1043
1,289,1000,12,0.005,1.034994e-06,1026
1,289,1000,12,0.005,1.379992e-06,1013
1,289,1000,12,0.005,1.72499e-06,1003
1,289,1000,12,0.005,2.069988e-06,994
1,289,1000,12,0.005,2.414986e-06,987
1,289,1000,12,0.005,2.759984e-06,980
1,289,1000,12,0.005,3.104982e-06,974
1,289,1000,12,0.005,3.44998e-06,969
1,289,1000,12,0.01,0,1200
1,289,1000,12,0.01,3.44998e-07,1200
1,289,1000,12,0.01,6.89996e-07,1200
1,289,1000,12,0.01,1.034994e-06,1200
1,289,1000,12,0.01,1.379992e-06,1200
1,289,1000,12,0.01,1.72499e-06,1200
1,289,1000,12,0.01,2.069988e-06,1200
1,289,1000,12,0.01,2.414986e-06,1200
1,289,1000,12,0.01,2.759984e-06,1200
1,289,1000,12,0.01,3.104982e-06,1200
1,289,1000,12,0.01,3.44998e-06,1200
1,289,1000,12,0.05,0,1200
1,289,1000,12,0.05,3.44998e-07,1200
1,289,1000,12,0.05,6.89996e-07,1200
1,289,1000,12,0.05,1.034994e-06,1200
1,289,1000,12,0.05,1.379992e-06,1200
1,289,1000,12,0.05,1.72499e-06,1200
1,289,1000,12,0.05,2.069988e-06,1200
1,289,1000,12,0.05,2.414986e-06,1200
1,289,1000,12,0.05,2.759984e-06,1200
1,289,1000,12,0.05,3.104982e-06,1200
1,289,1000,12,0.05,3.44998e-06,1200
1,289,1000,12,0.1,0,1200
1,289,1000,12,0.1,3.44998e-07,1200
1,289,1000,12,0.1,6.89996e-07,1200
1,289,1000,12,0.1,1.034994e-06,1200
1,289,1000,12,0.1,1.379992e-06,1200
1,289,1000,12,0.1,1.72499e-06,1200
1,289,1000,12,0.1,2.069988e-06,1200
1,289,1000,12,0.1,2.414986e-06,1200
1,289,1000,12,0.1,2.759984e-06,1200
1,289,1000,12,0.1,3.104982e-06,1200
1,289,1000,12,0.1,3.44998e-06,1200
1,289,1000,12,0.15,0,1200
1,289,1000,12,0.15,3.44998e-07,1200
1,289,1000,12,0.15,6.89996e-07,1200
1,289,1000,12,0.15,1.034994e-06,1200
1,289,1000,12,0.15,1.379992e-06,1200
1,289,1000,12,0.15,1.72499e-06,1200
1,289,1000,12,0.15,2.069988e-06,1200
1,289,1000,12,0.15,2.414986e-06,1200
1,289,1000,12,0.15,2.759984e-06,1200
1,289,1000,12,0.15,3.104982e-06,1200
1,289,1000,12,0.15,3.44998e-06,1200
1,289,1000,12,0.2,0,1200
1,289,1000,12,0.2,3.44998e-07,1200
1,289,1000,12,0.2,6.89996e-07,1200
1,289,1000,12,0.2,1.034994e-06,1200
1,289,1000,12,0.2,1.379992e-06,1200
1,289,1000,12,0.2,1.72499e-06,1200
1,289,1000,12,0.2,2.069988e-06,1200
1,289,1000,12,0.2,2.414986e-06,1200
1,289,1000,12,0.2,2.759984e-06,1200
1,289,1000,12,0.2,3.104982e-06,1200
1,289,1000,12,0.2,3.44998e-06,1200
1,289,1000,60,0,0,1152
1,289,1000,60,0,3.44998e-07,824
1,289,1000,60,0,6.89996e-07,812
1,289,1000,60,0,1.034994e-06,804
1,289,1000,60,0,1.379992e-06,797
1,289,1000,60,0,1.72499e-06,792
1,289,1000,60,0,2.069988e-06,787
1,289,1000,60,0,2.414986e-06,782
1,289,1000,60,0,2.759984e-06,778
1,289,1000,60,0,3.104982e-06,775
1,289,1000,60,0,3.44998e-06,771
1,289,1000,60,0.001,0,1200
1,289,1000,60,0.001,3.44998e-07,867
1,289,1000,60,0.001,6.89996e-07,852
1,289,1000,60,0.001,1.034994e-06,842
1,289,1000,60,0.001,1.379992e-06,834
1,289,1000,60,0.001,1.72499e-06,827
1,289,1000,60,0.001,2.069988e-06,822
1,289,1000,60,0.001,2.414986e-06,817
1,289,1000,60,0.001,2.759984e-06,812
1,289,1000,60,0.001,3.104982e-06,808
1,289,1000,60,0.001,3.44998e-06,804
1,289,1000,60,0.005,0,1200
1,289,1000,60,0.005,3.44998e-07,1070
1,289,1000,60,0.005,6.89996e-07,1042
1,289,1000,60,0.005,1.034994e-06,1024
1,289,1000,60,0.005,1.379992e-06,1011
1,289,1000,60,0.005,1.72499e-06,1000
1,289,1000,60,0.005,2.069988e-06,991
1,289,1000,60,0.005,2.414986e-06,983
1,289,1000,60,0.005,2.759984e-06,976
1,289,1000,60,0.005,3.104982e-06,969
1,289,1000,60,0.005,3.44998e-06,963
1,289,1000,60,0.01,0,1200
1,289,1000,60,0.01,3.44998e-07,1200
1,289,1000,60,0.01,6.89996e-07,1200
1,289,1000,60,0.01,1.034994e-06,1200
1,289,1000,60,0.01,1.379992e-06,1200
1,289,1000,60,0.01,1.72499e-06,1200
1,289,1000,60,0.01,2.069988e-06,1200
1,289,1000,60,0.01,2.414986e-06,1200
1,289,1000,60,0.01,2.759984e-06,1200
1,289,1000,60,0.01,3.104982e-06,1200
1,289,1000,60,0.01,3.44998e-06,1200
1,289,1000,60,0.05,0,1200
1,289,1000,60,0.05,3.44998e-07,1200
1,289,1000,60,0.05,6.89996e-07,1200
1,289,1000,60,0.05,1.034994e-06,1200
1,289,1000,60,0.05,1.379992e-06,1200
1,289,1000,60,0.05,1.72499e-06,1200
1,289,1000,60,0.05,2.069988e-06,1200
1,289,1000,60,0.05,2.414986e-06,1200
1,289,1000,60,0.05,2.759984e-06,1200
1,289,1000,60,0.05,3.104982e-06,1200
1,289,1000,60,0.05,3.44998e-06,1200
1,289,1000,60,0.1,0,1200
1,289,1000,60,0.1,3.44998e-07,1200
1,289,1000,60,0.1,6.89996e-07,1200
1,289,1000,60,0.1,1.034994e-06,1200
1,289,1000,60,0.1,1.379992e-06,1200
1,289,1000,60,0.1,1.72499e-06,1200
1,289,1000,60,0.1,2.069988e-06,1200
1,289,1000,60,0.1,2.414986e-06,1200
1,289,1000,60,0.1,2.759984e-06,1200
1,289,1000,60,0.1,3.104982e-06,1200
1,289,1000,60,0.1,3.44998e-06,1200
1,289,1000,60,0.15,0,1200
1,289,1000,60,0.15,3.44998e-07,1200
1,289,1000,60,0.15,6.89996e-07,1200
1,289,1000,60,0.15,1.034994e-06,1200
1,289,1000,60,0.15,1.379992e-06,1200
1,289,1000,60,0.15,1.72499e-06,1200
1,289,1000,60,0.15,2.069988e-06,1200
1,289,1000,60,0.15,2.414986e-06,1200
1,289,1000,60,0.15,2.759984e-06,1200
1,289,1000,60,0.15,3.104982e-06,1200
1,289,1000,60,0.15,3.44998e-06,1200
1,289,1000,60,0.2,0,1200
1,289,1000,60,0.2,3.44998e-07,1200
1,289,1000,60,0.2,6.89996e-07,1200
1,289,1000,60,0.2,1.034994e-06,1200
1,289,1000,60,0.2,1.379992e-06,1200
1,289,1000,60,0.2,1.72499e-06,1200
1,289,1000,60,0.2,2.069988e-06,1200
1,289,1000,60,0.2,2.414986e-06,1200
1,289,1000,60,0.2,2.759984e-06,1200
1,289,1000,60,0.2,3.104982e-06,1200
1,289,1000,60,0.2,3.44998e-06,1200
1,289,1000,120,0,0,1152
1,289,1000,120,0,3.44998e-07,824
1,289,1000,120,0,6.89996e-07,811
1,289,1000,120,0,1.034994e-06,802
1,289,1000,120,0,1.379992e-06,796
1,289,1000,120,0,1.72499e-06,790
1,289,1000,120,0,2.069988e-06,784
1,289,1000,120,0,2.414986e-06,780
1,289,1000,120,0,2.759984e-06,775
1,289,1000,120,0,3.104982e-06,771
1,289,1000,120,0,3.44998e-06,767
1,289,1000,120,0.001,0,1200
1,289,1000,120,0.001,3.44998e-07,867
1,289,1000,120,0.001,6.89996e-07,851
1,289,1000,120,0.001,1.034994e-06,841
1,289,1000,120,0.001,1.379992e-06,832
1,289,1000,120,0.001,1.72499e-06,826
1,289,1000,120,0.001,2.069988e-06,819
1,289,1000,120,0.001,2.414986e-06,814
1,289,1000,120,0.001,2.759984e-06,809
1,289,1000,120,0.001,3.104982e-06,804
1,289,1000,120,0.001,3.44998e-06,800
1,289,1000,120,0.005,0,1200
1,289,1000,120,0.005,3.44998e-07,1070
1,289,1000,120,0.005,6.89996e-07,1041
1,289,1000,120,0.005,1.034994e-06,1023
1,289,1000,120,0.005,1.379992e-06,1009
1,289,1000,120,0.005,1.72499e-06,998
1,289,1000,120,0.005,2.069988e-06,989
1,289,1000,120,0.005,2.414986e-06,980
1,289,1000,120,0.005,2.759984e-06,973
1,289,1000,120,0.005,3.104982e-06,966
1,289,1000,120,0.005,3.44998e-06,959
1,289,1000,120,0.01,0,1200
1,289,1000,120,0.01,3.44998e-07,1200
1,289,1000,120,0.01,6.89996e-07,1200
1,289,1000,120,0.01,1.034994e-06,1200
1,289,1000,120,0.01,1.379992e-06,1200
1,289,1000,120,0.01,1.72499e-06,1200
1,289,1000,120,0.01,2.069988e-06,1200
1,289,1000,120,0.01,2.414986e-06,1200
1,289,1000,120,0.01,2.759984e-06,1200
1,289,1000,120,0.01,3.104982e-06,1200
1,289,1000,120,0.01,3.44998e-06,1200
1,289,1000,120,0.05,0,1200
1,289,1000,120,0.05,3.44998e-07,1200
1,289,1000,120,0.05,6.89996e-07,1200
1,289,1000,120,0.05,1.034994e-06,1200
1,289,1000,120,0.05,1.379992e-06,1200
1,289,1000,120,0.05,1.72499e-06,1200
1,289,1000,120,0.05,2.069988e-06,1200
1,289,1000,120,0.05,2.414986e-06,1200
1,289,1000,120,0.05,2.759984e-06,1200
1,289,1000,120,0.05,3.104982e-06,1200
1,289,1000,120,0.05,3.44998e-06,1200
1,289,1000,120,0.1,0,1200
1,289,1000,120,0.1,3.44998e-07,1200
1,289,1000,120,0.1,6.89996e-07,1200
1,289,1000,120,0.1,1.034994e-06,1200
1,289,1000,120,0.1,1.379992e-06,1200
1,289,1000,120,0.1,1.72499e-06,1200
1,289,1000,120,0.1,2.069988e-06,1200
1,289,1000,120,0.1,2.414986e-06,1200
1,289,1000,120,0.1,2.759984e-06,1200
1,289,1000,120,0.1,3.104982e-06,1200
1,289,1000,120,0.1,3.44998e-06,1200
1,289,1000,120,0.15,0,1200
1,289,1000,120,0.15,3.44998e-07,1200
1,289,1000,120,0.15,6.89996e-07,1200
1,289,1000,120,0.15,1.034994e-06,1200
1,289,1000,120,0.15,1.379992e-06,1200
1,289,1000,120,0.15,1.72499e-06,1200
1,289,1000,120,0.15,2.069988e-06,1200
1,289,1000,120,0.15,2.414986e-06,1200
1,289,1000,120,0.15,2.759984e-06,1200
1,289,1000,120,0.15,3.104982e-06,1200
1,289,1000,120,0.15,3.44998e-06,1200
1,289,1000,120,0.2,0,1200
1,289,1000,120,0.2,3.44998e-07,1200
1,289,1000,120,0.2,6.89996e-07,1200
1,289,1000,120,0.2,1.034994e-06,1200
1,289,1000,120,0.2,1.379992e-06,1200
1,289,1000,120,0.2,1.72499e-06,1200
1,289,1000,120,0.2,2.069988e-06,1200
1,289,1000,120,0.2,2.414986e-06,1200
1,289,1000,120,0.2,2.759984e-06,1200
1,289,1000,120,0.2,3.104982e-06,1200
1,289,1000,120,0.2,3.44998e-06,1200
1,289,1000,1200,0,0,1043
1,289,1000,1200,0,3.44998e-07,679
1,289,1000,1200,0,6.89996e-07,658
1,289,1000,1200,0,1.034994e-06,643
1,289,1000,1200,0,1.379992e-06,631
1,289,1000,1200,0,1.72499e-06,621
1,289,1000,1200,0,2.069988e-06,611
1,289,1000,1200,0,2.414986e-06,602
1,289,1000,1200,0,2.759984e-06,594
1,289,1000,1200,0,3.104982e-06,587
1,289,1000,1200,0,3.44998e-06,580
1,289,1000,1200,0.001,0,1198
1,289,1000,1200,0.001,3.44998e-07,689
1,289,1000,1200,0.001,6.89996e-07,667
1,289,1000,1200,0.001,1.034994e-06,651
1,289,1000,1200,0.001,1.379992e-06,638
1,289,1000,1200,0.001,1.72499e-06,627
1,289,1000,1200,0.001,2.069988e-06,617
1,289,1000,1200,0.001,2.414986e-06,608
1,289,1000,1200,0.001,2.759984e-06,600
1,289,1000,1200,0.001,3.104982e-06,592
1,289,1000,1200,0.001,3.44998e-06,585
1,289,1000,1200,0.005,0,1200
1,289,1000,1200,0.005,3.44998e-07,730
1,289,1000,1200,0.005,6.89996e-07,700
1,289,1000,1200,0.005,1.034994e-06,681
1,289,1000,1200,0.005,1.379992e-06,666
1,289,1000,1200,0.005,1.72499e-06,653
1,289,1000,1200,0.005,2.069988e-06,642
1,289,1000,1200,0.005,2.414986e-06,633
1,289,1000,1200,0.005,2.759984e-06,623
1,289,1000,1200,0.005,3.104982e-06,615
1,289,1000,1200,0.005,3.44998e-06,607
1,289,1000,1200,0.01,0,1200
1,289,1000,1200,0.01,3.44998e-07,786
1,289,1000,1200,0.01,6.89996e-07,745
1,289,1000,1200,0.01,1.034994e-06,721
1,289,1000,1200,0.01,1.379992e-06,702
1,289,1000,1200,0.01,1.72499e-06,688
1,289,1000,1200,0.01,2.069988e-06,675
1,289,1000,1200,0.01,2.414986e-06,664
1,289,1000,1200,0.01,2.759984e-06,653
1,289,1000,1200,0.01,3.104982e-06,644
1,289,1000,1200,0.01,3.44998e-06,635
1,289,1000,1200,0.05,0,1200
1,289,1000,1200,0.05,3.44998e-07,1200
1,289,1000,1200,0.05,6.89996e-07,1200
1,289,1000,1200,0.05,1.034994e-06,1200
1,289,1000,1200,0.05,1.379992e-06,1200
1,289,1000,1200,0.05,1.72499e-06,1200
1,289,1000,1200,0.05,2.069988e-06,1166
1,289,1000,1200,0.05,2.414986e-06,1118
1,289,1000,1200,0.05,2.759984e-06,1083
1,289,1000,1200,0.05,3.104982e-06,1057
1,289,1000,1200,0.05,3.44998e-06,1034
1,289,1000,1200,0.1,0,1200
1,289,1000,1200,0.1,3.44998e-07,1200
1,289,1000,1200,0.1,6.89996e-07,1200
1,289,1000,1200,0.1,1.034994e-06,1200
1,289,1000,1200,0.1,1.379992e-06,1200
1,289,1000,1200,0.1,1.72499e-06,1200
1,289,1000,1200,0.1,2.069988e-06,1200
1,289,1000,1200,0.1,2.414986e-06,1200
1,289,1000,1200,0.1,2.759984e-06,1200
1,289,1000,1200,0.1,3.104982e-06,1200
1,289,1000,1200,0.1,3.44998e-06,1200
1,289,1000,1200,0.15,0,1200
1,289,1000,1200,0.15,3.44998e-07,1200
1,289,1000,1200,0.15,6.89996e-07,1200
1,289,1000,1200,0.15,1.034994e-06,1200
1,289,1000,1200,0.15,1.379992e-06,1200
1,289,1000,1200,0.15,1.72499e-06,1200
1,289,1000,1200,0.15,2.069988e-06,1200
1,289,1000,1200,0.15,2.414986e-06,1200
1,289,1000,1200,0.15,2.759984e-06,1200
1,289,1000,1200,0.15,3.104982e-06,1200
1,289,1000,1200,0.15,3.44998e-06,1200
1,289,1000,1200,0.2,0,1200
1,289,1000,1200,0.2,3.44998e-07,1200
1,289,1000,1200,0.2,6.89996e-07,1200
1,289,1000,1200,0.2,1.034994e-06,1200
1,289,1000,1200,0.2,1.379992e-06,1200
1,289,1000,1200,0.2,1.72499e-06,1200
1,289,1000,1200,0.2,2.069988e-06,1200
1,289,1000,1200,0.2,2.414986e-06,1200
1,289,1000,1200,0.2,2.759984e-06,1200
1,289,1000,1200,0.2,3.104982e-06,1200
1,289,1000,1200,0.2,3.44998e-06,1200
1,301,100,12,0,0,1161
1,301,100,12,0,3.44998e-07,829
1,301,100,12,0,6.89996e-07,818
1,301,100,12,0,1.034994e-06,810
1,301,100,12,0,1.379992e-06,805
1,301,100,12,0,1.72499e-06,800
1,301,100,12,0,2.069988e-06,796
1,301,100,12,0,2.414986e-06,792
1,301,100,12,0,2.759984e-06,789
1,301,100,12,0,3.104982e-06,786
1,301,100,12,0,3.44998e-06,783
1,301,100,12,0.001,0,1200
1,301,100,12,0.001,3.44998e-07,873
1,301,100,12,0.001,6.89996e-07,858
1,301,100,12,0.001,1.034994e-06,848
1,301,100,12,0.001,1.379992e-06,841
1,301,100,12,0.001,1.72499e-06,836
1,301,100,12,0.001,2.069988e-06,831
1,301,100,12,0.001,2.414986e-06,826
1,301,100,12,0.001,2.759984e-06,822
1,301,100,12,0.001,3.104982e-06,819
1,301,100,12,0.001,3.44998e-06,816
1,301,100,12,0.005,0,1200
1,301,100,12,0.005,3.44998e-07,1076
1,301,100,12,0.005,6.89996e-07,1048
1,301,100,12,0.005,1.034994e-06,1031
1,301,100,12,0.005,1.379992e-06,1018
1,301,100,12,0.005,1.72499e-06,1008
1,301,100,12,0.005,2.069988e-06,1000
1,301,100,12,0.005,2.414986e-06,993
1,301,100,12,0.005,2.759984e-06,986
1,301,100,12,0.005,3.104982e-06,981
1,301,100,12,0.005,3.44998e-06,975
1,301,100,12,0.01,0,1200
1,301,100,12,0.01,3.44998e-07,1200
1,301,100,12,0.01,6.89996e-07,1200
1,301,100,12,0.01,1.034994e-06,1200
1,301,100,12,0.01,1.379992e-06,1200
1,301,100,12,0.01,1.72499e-06,1200
1,301,100,12,0.01,2.069988e-06,1200
1,301,100,12,0.01,2.414986e-06,1200
1,301,100,12,0.01,2.759984e-06,1200
1,301,100,12,0.01,3.104982e-06,1200
1,301,100,12,0.01,3.44998e-06,1200
1,301,100,12,0.05,0,1200
1,301,100,12,0.05,3.44998e-07,1200
1,301,100,12,0.05,6.89996e-07,1200
1,301,100,12,0.05,1.034994e-06,1200
1,301,100,12,0.05,1.379992e-06,1200
1,301,100,12,0.05,1.72499e-06,1200
1,301,100,12,0.05,2.069988e-06,1200
1,301,100,12,0.05,2.414986e-06,1200
1,301,100,12,0.05,2.759984e-06,1200
1,301,100,12,0.05,3.104982e-06,1200
1,301,100,12,0.05,3.44998e-06,1200
1,301,100,12,0.1,0,1200
1,301,100,12,0.1,3.44998e-07,1200
1,301,100,12,0.1,6.89996e-07,1200
1,301,100,12,0.1,1.034994e-06,1200
1,301,100,12,0.1,1.379992e-06,1200
1,301,100,12,0.1,1.72499e-06,1200
1,301,100,12,0.1,2.069988e-06,1200
1,301,100,12,0.1,2.414986e-06,1200
1,301,100,12,0.1,2.759984e-06,1200
1,301,100,12,0.1,3.104982e-06,1200
1,301,100,12,0.1,3.44998e-06,1200
1,301,100,12,0.15,0,1200
1,301,100,12,0.15,3.44998e-07,1200
1,301,100,12,0.15,6.89996e-07,1200
1,301,100,12,0.15,1.034994e-06,1200
1,301,100,12,0.15,1.379992e-06,1200
1,301,100,12,0.15,1.72499e-06,1200
1,301,100,12,0.15,2.069988e-06,1200
1,301,100,12,0.15,2.414986e-06,1200
1,301,100,12,0.15,2.759984e-06,1200
1,301,100,12,0.15,3.104982e-06,1200
1,301,100,12,0.15,3.44998e-06,1200
1,301,100,12,0.2,0,1200
1,301,100,12,0.2,3.44998e-07,1200
1,301,100,12,0.2,6.89996e-07,1200
1,301,100,12,0.2,1.034994e-06,1200
1,301,100,12,0.2,1.379992e-06,1200
1,301,100,12,0.2,1.72499e-06,1200
1,301,100,12,0.2,2.069988e-06,1200
1,301,100,12,0.2,2.414986e-06,1200
1,301,100,12,0.2,2.759984e-06,1200
1,301,100,12,0.2,3.104982e-06,1200
1,301,100,12,0.2,3.44998e-06,1200
1,301,100,60,0,0,1161
1,301,100,60,0,3.44998e-07,829
1,301,100,60,0,6.89996e-07,818
1,301,100,60,0,1.034994e-06,810
1,301,100,60,0,1.379992e-06,804
1,301,100,60,0,1.72499e-06,800
1,301,100,60,0,2.069988e-06,795
1,301,100,60,0,2.414986e-06,792
1,301,100,60,0,2.759984e-06,788
1,301,100,60,0,3.104982e-06,785
1,301,100,60,0,3.44998e-06,782
1,301,100,60,0.001,0,1200
1,301,100,60,0.001,3.44998e-07,873
1,301,100,60,0.001,6.89996e-07,858
1,301,100,60,0.001,1.034994e-06,848
1,301,100,60,0.001,1.379992e-06,841
1,301,100,60,0.001,1.72499e-06,835
